,Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
14024248,4,1314,7,3327,4489961,43069,4,29.64,0,0.0,4
56925641,8,1351,1,1162,117896,8940,14,112.0,0,0.0,14
26682971,5,1470,1,1263,2336896,43202,4,33.52,0,0.0,4
62090399,8,2229,1,1204,768537,2233,6,119.64,0,0.0,6
23716754,5,1219,1,1103,2137179,1240,4,33.52,0,0.0,4
45017569,7,1232,1,2802,4561096,32934,2,14.08,0,0.0,2
57325562,8,1420,1,5504,12561,43040,5,30.0,0,0.0,5
32706995,5,24049,1,2901,2124973,31470,6,59.94,0,0.0,6
28813978,5,1952,1,2115,617860,30575,10,62.5,0,0.0,10
6238098,3,1631,1,1251,109157,1212,1,8.38,0,0.0,1
34681817,6,1232,1,1101,1209690,41938,3,29.73,0,0.0,3
65565871,9,1220,1,4419,2373100,43065,2,13.52,0,0.0,2
350807,3,1118,1,1251,4623787,31423,2,21.38,0,0.0,2
64558339,9,1124,1,4433,725890,43065,2,13.52,0,0.0,2
19907392,4,2071,1,4449,1422576,43068,10,38.4,0,0.0,10
69334014,9,1625,1,2060,423054,43039,4,33.52,0,0.0,4
9465398,3,2230,1,4102,2300946,4245,3,31.44,0,0.0,3
18238102,4,1955,1,1222,4568166,2233,1,19.94,0,0.0,1
60014329,8,1955,1,1115,4472797,1232,1,18.24,0,0.0,1
72002545,9,2060,1,1102,1810945,2425,12,54.0,0,0.0,12
41584070,6,2242,1,2812,2292748,5000,6,31.68,0,0.0,6
5873897,3,1618,1,2121,2483870,31310,2,12.5,0,0.0,2
24706549,5,1311,1,1161,1358477,1250,2,15.28,0,0.0,2
17463161,4,1637,1,1251,693591,1284,8,24.16,0,0.0,8
7709848,3,2015,1,1005,486137,1129,12,211.2,0,0.0,12
16933583,4,1618,1,4418,1932554,31625,1,13.24,0,0.0,1
64542739,9,1124,1,1628,181520,4270,4,33.52,0,0.0,4
24970564,5,1330,1,2851,2174735,30575,2,12.5,0,0.0,2
1095328,3,1137,1,1477,316725,31423,15,160.35,0,0.0,15
55715292,8,1239,1,4512,4744087,35305,2,12.5,0,0.0,2
57257667,8,1419,1,1601,179295,43040,8,48.0,0,0.0,8
14487297,4,1338,1,2108,204197,31471,1,9.99,0,0.0,1
32606508,5,22560,1,2128,348972,3894,5,46.75,0,0.0,5
15226348,4,1415,1,1118,515384,43251,1,10.47,0,0.0,1
30337228,5,2054,1,1238,1402888,41938,1,9.91,0,0.0,1
18593672,4,2013,1,1233,4103097,1240,2,16.76,0,0.0,2
57987980,8,1492,4,4909,2192094,43038,2,23.84,0,0.0,2
54174125,8,1126,1,1044,432008,3144,1,21.32,0,0.0,1
30060719,5,2034,1,1620,2400665,31720,1,8.38,1,8.38,0
20136892,4,2214,1,1213,4508002,1150,1,13.96,0,0.0,1
48650620,7,1629,1,1257,4568552,1238,2,19.66,0,0.0,2
16937520,4,1620,1,1023,298734,1129,3,52.8,0,0.0,3
61837385,8,2213,1,1226,1060677,1242,3,22.92,0,0.0,3
73039158,9,2653,1,2001,525091,43065,2,13.52,0,0.0,2
68382488,9,1477,4,4718,1669001,37058,10,75.8,0,0.0,10
57249016,8,1419,1,1283,1078467,43203,1,7.64,0,0.0,1
36720758,6,1441,1,1234,4585805,35571,4,85.56,0,0.0,4
40972596,6,2211,1,1221,778059,1250,3,22.92,0,0.0,3
7777021,3,2015,1,2857,4290640,40886,4,23.04,0,0.0,4
18713610,4,2015,1,1223,890161,1240,1,8.38,0,0.0,1
4066776,3,1384,1,1111,1295779,1232,3,54.72,0,0.0,3
55200625,8,1222,1,1206,1630745,1220,3,22.92,0,0.0,3
39624936,6,2013,1,2108,60035,43058,3,28.05,0,0.0,3
68601567,9,1545,1,1104,519817,1240,2,16.76,0,0.0,2
12665500,4,1213,1,1414,4176877,1230,5,83.35,0,0.0,5
37495557,6,1549,1,1223,4251883,31847,6,69.24,0,0.0,6
46667107,7,1384,1,1015,2175542,1109,1,15.01,0,0.0,1
9210021,3,2215,1,1220,922506,34053,14,63.0,0,0.0,14
20042972,4,2211,1,1262,6146361,1278,5,22.5,0,0.0,5
63214115,8,4046,1,1030,115211,34264,1,18.86,0,0.0,1
34099441,6,1213,1,1414,691173,1250,5,38.2,0,0.0,5
13999415,4,1312,1,2160,3004030,43058,2,18.7,0,0.0,2
11078206,3,24049,1,1205,1172563,6469,4,57.04,0,0.0,4
45695448,7,1315,1,2151,62559,30532,3,23.34,0,0.0,3
70833370,9,2013,1,5010,115584,35141,1,20.5,3,61.5,0
28493898,5,1911,1,2805,4336332,32303,1,6.0,0,0.0,1
66777804,9,1334,1,1212,376732,2233,1,19.94,0,0.0,1
3928464,3,1353,2,1612,44668,34793,188,10347.52,0,0.0,188
6104206,3,1628,1,1286,4580840,1309,2,13.52,0,0.0,2
436200,3,1119,1,1482,1289738,1242,3,22.92,0,0.0,3
31780005,5,3214,1,1618,2482301,47124,1,10.48,0,0.0,1
42677024,6,22187,1,4453,1604635,43069,10,74.1,0,0.0,10
26542077,5,1461,1,2807,142760,30552,1,5.38,0,0.0,1
43103456,7,1113,1,1020,26870,3631,4,65.4,0,0.0,4
23092431,5,1130,1,1415,1139423,1242,2,15.28,0,0.0,2
14247235,4,1333,1,1120,1246951,1240,5,41.9,0,0.0,5
29194762,5,2012,1,2818,4179597,43069,2,14.82,0,0.0,2
55987528,8,1311,1,1288,4726539,1182,2,27.88,0,0.0,2
8520177,3,2037,1,1101,4429366,1212,4,33.52,0,0.0,4
26266997,5,1437,1,1001,445554,34206,1,13.96,0,0.0,1
47178060,7,1453,1,2032,10633,43147,2,9.08,0,0.0,2
23852708,5,1220,1,1609,313943,323,2,16.3,0,0.0,2
15680038,4,1453,1,2133,1215906,43033,4,24.6,0,0.0,4
37721703,6,1596,4,6654,1580266,43069,5,42.1,0,0.0,5
65752988,9,1224,1,2168,1005117,36745,3,34.59,0,0.0,3
32322278,5,4051,1,1111,1927066,43200,3,54.72,0,0.0,3
63711094,8,24539,1,1003,146524,35571,12,256.68,0,0.0,12
18081162,4,1945,1,1651,2217829,4270,2,16.76,0,0.0,2
32744330,5,24669,1,5504,489401,35635,5,46.75,0,0.0,5
46616983,7,1377,4,6607,928820,31309,30,156.0,0,0.0,30
5560329,3,1612,1,1033,148303,4910,3,26.76,0,0.0,3
17797570,4,1911,1,2168,101108,30572,4,25.0,0,0.0,4
34216162,6,1217,1,1134,110965,41938,2,19.82,0,0.0,2
73301915,9,3217,1,1011,112714,3631,2,32.7,0,0.0,2
63445523,8,22090,1,4407,606532,43285,28,147.84,0,0.0,28
56752236,8,1347,1,1083,4181317,2233,8,159.52,0,0.0,8
7614880,3,2013,1,1218,2465813,1109,2,30.02,0,0.0,2
69720624,9,1637,1,1017,326859,1146,4,85.56,0,0.0,4
61294683,8,2043,1,2854,805596,43285,6,31.68,0,0.0,6
39948196,6,2019,1,1207,288037,1242,1,7.64,0,0.0,1
32642020,5,23719,1,1064,151758,1147,24,288.0,0,0.0,24
6340751,3,1633,1,1208,4601997,1278,8,36.0,0,0.0,8
60171794,8,1970,1,4504,4511374,46109,1,22.21,0,0.0,1
3687453,3,1347,1,1275,417163,2425,26,117.0,0,0.0,26
53276275,7,24049,1,1105,4413262,1230,1,16.67,0,0.0,1
61975218,8,2216,1,1208,729672,1212,1,8.38,0,0.0,1
29391819,5,2015,1,2103,211603,31507,11,68.75,0,0.0,11
67183067,9,1347,1,1164,8374572,8940,2,16.0,2,16.0,0
9012669,3,2092,11,3902,2298250,37058,2,15.0,0,0.0,2
65847482,9,1232,1,1013,480535,1146,2,42.78,0,0.0,2
63187321,8,4041,1,1255,435984,1146,1,21.39,0,0.0,1
171012,3,1116,1,1057,1608329,3144,1,21.32,0,0.0,1
72525124,9,2229,1,2033,575749,5376,10,38.4,0,0.0,10
67053819,9,1340,4,6663,1686332,37005,62,527.0,0,0.0,62
16595000,4,1611,1,1252,1051668,1250,1,7.64,0,0.0,1
51619156,7,2220,1,1021,4643767,47840,4,32.0,0,0.0,4
56575612,8,1340,1,1059,168723,1109,1,15.01,0,0.0,1
46615674,7,1377,4,6603,999985,3144,1,22.45,0,0.0,1
47073692,7,1445,1,1144,60335,43251,3,31.41,0,0.0,3
40618255,6,2055,1,1059,1114513,1109,3,45.03,0,0.0,3
32364074,5,4051,1,4505,8188917,30572,1,6.25,0,0.0,1
26544232,5,1461,1,2810,1949159,43147,4,18.16,0,0.0,4
22731091,5,1122,1,1071,72761,73,2,42.64,0,0.0,2
47165236,7,1453,1,1111,11378,43251,10,104.7,0,0.0,10
67536773,9,1384,1,1006,9829637,40447,26,272.48,0,0.0,26
66780776,9,1334,1,1216,2266764,2233,1,19.94,0,0.0,1
68737620,9,1555,1,5013,2221351,45112,4,51.0,0,0.0,4
13015692,4,1220,1,1407,841005,1250,3,22.92,0,0.0,3
66778872,9,1334,1,1213,1555799,1109,1,15.01,0,0.0,1
70591891,9,1970,1,1003,256293,46166,17,390.32,0,0.0,17
68978590,9,1613,1,2830,4327782,35453,3,13.32,1,4.44,2
15555684,4,1445,1,1044,1208269,35571,2,42.78,0,0.0,2
3474209,3,1340,1,1171,2242974,1240,2,16.76,0,0.0,2
48278155,7,1616,1,1203,763216,972,1,18.98,0,0.0,1
24757135,5,1311,1,2125,152709,30532,10,77.8,0,0.0,10
16399926,4,1554,4,6603,1666890,3606,4,73.96,0,0.0,4
30473084,5,2057,1,1264,483854,1238,3,29.49,0,0.0,3
73759043,9,4051,1,1201,749298,43206,3,13.5,0,0.0,3
70748843,9,2013,1,1020,1998213,2233,10,199.4,0,0.0,10
5219691,3,1545,1,2806,943349,43058,4,37.4,0,0.0,4
31835335,5,3215,1,4436,1154686,43285,14,73.92,0,0.0,14
60038634,8,1955,1,2853,575313,32934,3,21.12,0,0.0,3
67739510,9,1420,1,2041,1871732,37058,10,75.0,0,0.0,10
12238883,4,1137,1,1058,213382,31392,1,22.22,0,0.0,1
26746564,5,1471,1,1134,2282333,43204,3,22.92,0,0.0,3
65921559,9,1235,1,1201,1543397,1250,2,15.28,0,0.0,2
72903005,9,2276,1,1221,2288385,2233,5,99.7,0,0.0,5
18900608,4,2018,1,1214,1036360,1212,5,41.9,0,0.0,5
53073528,7,22362,1,1154,275764,1250,10,76.4,0,0.0,10
46408375,7,1349,1,1232,873233,2425,15,67.5,0,0.0,15
16130967,4,1532,1,1052,159823,73,1,21.32,0,0.0,1
37016443,6,1463,1,1271,4509195,43251,3,31.41,0,0.0,3
62100720,8,2229,1,1216,4431918,35651,2,15.0,2,15.0,0
33806223,6,1137,1,4416,225918,43069,1,7.41,0,0.0,1
21428490,4,4037,1,1210,985430,34206,1,13.96,0,0.0,1
50496660,7,2029,1,1224,4255195,1238,1,9.83,1,9.83,0
57253054,8,1419,1,1289,2032289,43200,1,18.24,0,0.0,1
38225744,6,1628,1,1282,1783250,35651,4,30.0,0,0.0,4
37576264,6,1554,1,1214,1119510,43203,2,16.66,0,0.0,2
18081673,4,1945,1,1653,2156159,4280,6,36.0,0,0.0,6
5917065,3,1620,1,2113,1507064,35841,10,69.2,0,0.0,10
67366833,9,1351,1,1282,120809,41843,20,137.2,0,0.0,20
65869984,9,1232,1,1207,823240,36960,1,8.89,0,0.0,1
63481313,8,22187,1,2853,249423,43064,2,16.3,0,0.0,2
29454924,5,2016,1,1309,644499,1232,1,18.24,0,0.0,1
61880072,8,2214,1,1206,433171,34868,3,9.06,0,0.0,3
67942731,9,1445,1,1145,2426287,43200,8,145.92,0,0.0,8
57784660,8,1470,1,1045,1033218,34215,1,15.01,0,0.0,1
29525961,5,2017,1,1299,4542936,1220,2,15.28,0,0.0,2
28439779,5,1911,1,1267,4709522,1242,4,30.56,0,0.0,4
62486296,8,2278,6,3203,2263142,2233,6,119.64,0,0.0,6
26890373,5,1518,11,5704,161458,41938,42,443.52,0,0.0,42
27474019,5,1614,1,1029,367422,1150,4,55.84,0,0.0,4
1293852,3,1150,4,6602,4397187,30693,10,85.2,0,0.0,10
66241072,9,1255,5,3006,653378,35106,87,644.67,2,14.82,85
45788411,7,1332,1,1008,4335191,1146,2,42.78,0,0.0,2
64951387,9,1140,1,4419,1192880,43069,6,44.46,0,0.0,6
47040761,7,1441,1,1234,1072605,43204,1,7.64,0,0.0,1
62183270,8,2233,1,1216,4539272,1278,3,13.5,0,0.0,3
30178198,5,2038,1,1118,7762082,1230,2,33.34,0,0.0,2
17234385,4,1631,1,2810,620946,30532,4,31.12,0,0.0,4
70633941,9,1995,11,7708,2171582,30532,4,34.08,0,0.0,4
43937170,7,1130,1,1601,4344307,163,1,135.0,0,0.0,1
33000529,6,1116,1,2825,4667296,43033,2,12.3,0,0.0,2
25154442,5,1334,1,2812,4695301,30575,5,31.25,0,0.0,5
23485838,5,1212,1,1419,1284669,1278,6,27.0,0,0.0,6
3384315,3,1338,1,1204,198360,1240,4,33.52,0,0.0,4
2029149,3,1222,1,2155,4240343,30575,21,131.25,0,0.0,21
14936552,4,1351,1,1266,498551,1146,1,21.39,0,0.0,1
47952794,7,1580,2,1511,889121,43342,28,515.2,0,0.0,28
49610111,7,1954,1,1286,961037,1109,1,15.01,0,0.0,1
11163836,3,25759,1,5513,494747,30214,1,9.75,0,0.0,1
41294633,6,2229,1,1217,398247,1278,5,22.5,0,0.0,5
53761835,8,1119,1,1458,58019,41938,2,19.82,0,0.0,2
73268998,9,3215,1,2839,58052,35309,20,125.0,0,0.0,20
17017727,4,1622,1,2876,4712498,31310,2,12.5,0,0.0,2
2018207,3,1222,1,1625,2338667,323,6,48.9,0,0.0,6
26850034,5,1479,4,6606,8356747,30552,5,29.05,0,0.0,5
38719299,6,1697,1,1047,1973843,47840,7,56.0,0,0.0,7
37758757,6,1611,1,1112,194356,1687,1,18.98,0,0.0,1
54793557,8,1213,1,1410,4229126,1278,40,180.0,0,0.0,40
48874800,7,1636,1,1004,99218,2233,5,99.7,0,0.0,5
6744620,3,1911,1,1087,7741404,1125,8,76.8,0,0.0,8
28449599,5,1911,1,1281,615125,1146,2,42.78,0,0.0,2
50355992,7,2019,1,2106,380944,43058,2,18.7,0,0.0,2
65848991,9,1232,1,1016,240395,2233,6,119.64,0,0.0,6
2657365,3,1259,6,3226,1280910,5350,2,19.26,0,0.0,2
27602473,5,1616,1,2816,511392,30572,10,62.5,0,0.0,10
7043499,3,1936,1,2012,1120485,43069,5,37.05,0,0.0,5
13941443,4,1312,1,1025,1039206,6469,2,28.52,0,0.0,2
34149544,6,1215,1,1420,4485382,1278,8,36.0,0,0.0,8
41656271,6,2265,6,3201,2022221,1240,20,167.6,0,0.0,20
4350086,3,1427,1,1005,2191250,34213,6,119.64,0,0.0,6
4033792,3,1378,1,2101,1455980,31310,3,18.75,0,0.0,3
2585499,3,1245,1,1026,83589,1109,3,45.03,0,0.0,3
35362469,6,1315,1,1276,348383,35651,5,37.5,0,0.0,5
67791547,9,1423,1,2829,2367709,30532,1,7.78,0,0.0,1
35363205,6,1315,1,1277,351681,1250,1,7.64,0,0.0,1
53242126,7,23879,1,1222,788032,1242,2,16.66,0,0.0,2
4308332,3,1423,1,1109,461037,43197,2,16.76,0,0.0,2
31548560,5,2644,1,2103,8162669,30532,3,23.34,0,0.0,3
55826889,8,1245,1,4554,4209100,43204,1,7.64,0,0.0,1
1251585,3,1140,1,2829,321806,30575,3,18.75,0,0.0,3
27917135,5,1631,1,1136,1891969,3270,4,41.88,0,0.0,4
42968351,6,25759,1,2029,53325,35455,1,5.19,0,0.0,1
42746826,6,22414,1,1219,1605565,1242,2,15.28,0,0.0,2
49035070,7,1672,4,6612,2424846,4270,3,28.14,0,0.0,3
57105092,8,1382,4,6603,2046138,1242,10,77.0,0,0.0,10
5296644,3,1550,1,6505,4527431,9217,2,18.0,0,0.0,2
73105197,9,3212,1,1018,219161,2233,10,199.4,0,0.0,10
10452003,3,4037,1,1167,726322,43209,5,33.8,0,0.0,5
27819436,5,1626,1,2849,4611632,35113,2,18.7,0,0.0,2
16409134,4,1555,1,1129,580635,43202,1,9.07,0,0.0,1
18518470,4,2012,1,2157,1999270,37268,2,27.66,0,0.0,2
27436700,5,1613,1,1130,191102,41938,1,9.91,0,0.0,1
559987,3,1121,1,1604,1018033,357,6,29.16,0,0.0,6
47751575,7,1545,1,1214,520926,1284,30,90.6,0,0.0,30
54197549,8,1126,1,1406,433893,1212,5,41.9,0,0.0,5
47824680,7,1550,1,2111,4372284,31470,2,21.52,0,0.0,2
27737969,5,1622,1,2855,485171,40886,3,17.28,0,0.0,3
63307073,8,4049,1,2833,2079675,43058,3,28.05,0,0.0,3
9793189,3,2264,1,1223,4686913,1240,4,33.52,0,0.0,4
68886350,9,1611,1,1005,2224527,1109,6,90.06,0,0.0,6
44558938,7,1219,1,1110,1308191,1278,32,144.0,0,0.0,32
62529908,8,2629,1,2151,27696,35309,10,62.5,0,0.0,10
3973902,3,1371,4,6619,928682,1150,5,73.5,0,0.0,5
14154322,4,1331,1,1006,4697847,1125,8,76.8,0,0.0,8
1673225,3,1217,1,1410,110738,31423,7,74.83,0,0.0,7
15051859,4,1374,4,6618,4474366,5337,2,17.22,3,25.83,0
59602548,8,1911,1,1287,1143007,41843,16,109.76,0,0.0,16
57813523,8,1470,1,1275,4257411,35571,1,21.39,0,0.0,1
44271396,7,1170,4,6605,2207035,30574,22,134.64,0,0.0,22
33600685,6,1126,1,1410,564855,1250,42,320.88,0,0.0,42
4073295,3,1384,1,1207,374370,1109,3,45.03,0,0.0,3
1832022,3,1220,1,1001,403077,1129,28,492.8,0,0.0,28
5056934,3,1531,1,2114,1087103,31782,1,10.14,0,0.0,1
21239785,4,3217,1,1609,170066,31298,2,17.78,0,0.0,2
60833040,8,2023,1,1204,1900201,1284,4,12.08,0,0.0,4
24016073,5,1223,1,1173,496145,3270,3,31.41,0,0.0,3
27393854,5,1611,1,1276,4313144,1278,12,54.0,0,0.0,12
13427364,4,1235,1,4405,2327194,43285,6,31.68,1,5.28,5
12923238,4,1219,1,1222,4444189,3270,3,31.41,0,0.0,3
46146814,7,1340,1,1264,1399044,1125,2,19.2,0,0.0,2
33964815,6,1150,4,6637,23770,4245,6,71.52,0,0.0,6
43027254,7,1111,1,1424,39102,1250,10,76.4,0,0.0,10
11349875,4,1116,1,1206,4400428,1146,4,85.56,0,0.0,4
52350164,7,3213,1,1437,66972,1309,1,6.76,0,0.0,1
13757694,4,1261,4,6606,2494694,1232,2,37.5,0,0.0,2
67837734,9,1430,11,3901,427798,48578,20,91.6,0,0.0,20
70838650,9,2014,1,1103,2387060,1238,5,49.15,0,0.0,5
73143098,9,3212,1,2828,4755945,43285,12,63.36,0,0.0,12
72906030,9,2276,1,2810,1499511,5000,17,89.76,0,0.0,17
29727597,5,2021,1,2822,205460,30572,5,31.25,0,0.0,5
69533339,9,1631,1,2805,298547,31507,2,12.5,0,0.0,2
39505332,6,2012,1,1169,35264,1284,10,30.2,0,0.0,10
38185355,6,1626,1,2847,8188809,31467,1,9.99,0,0.0,1
58678948,8,1616,1,1209,304726,48419,1,4.06,0,0.0,1
33169705,6,1119,1,1455,415634,1212,2,16.76,0,0.0,2
36588190,6,1423,1,1234,227835,43200,1,18.24,0,0.0,1
35193149,6,1311,1,1172,4405496,48417,10,45.8,0,0.0,10
56177455,8,1330,1,1056,4393167,1125,9,86.4,0,0.0,9
36960372,6,1462,1,1114,1030213,43201,1,9.83,0,0.0,1
1190381,3,1140,1,1015,4227296,3631,2,32.7,0,0.0,2
18495592,4,2012,1,1208,3347,1250,2,15.28,0,0.0,2
14495473,4,1338,1,5001,362924,32303,2,12.0,0,0.0,2
52839763,7,4046,1,8002,924186,36610,40,30.8,0,0.0,40
23824164,5,1220,1,1237,4592209,1238,6,58.98,0,0.0,6
46717182,7,1387,1,1105,1354471,1232,3,54.72,0,0.0,3
28549723,5,1912,1,1221,1076895,31690,1,14.79,0,0.0,1
19132280,4,2024,1,1205,1676391,1284,20,60.4,1,3.02,19
9396378,3,2229,1,1257,347025,1216,1,8.38,0,0.0,1
2343287,3,1236,1,1030,1416127,1160,2,37.72,2,37.72,0
15070309,4,1375,1,2102,424324,30572,5,31.25,0,0.0,5
67357892,9,1351,1,1270,119589,1240,1,8.38,0,0.0,1
60454230,8,2015,1,1206,1755605,1125,1,9.6,1,9.6,0
35260984,6,1312,1,1106,329016,1216,3,25.14,0,0.0,3
28518739,5,1912,1,1106,9501303,2425,58,261.0,0,0.0,58
72222025,9,2211,1,2846,4175684,40680,10,68.6,0,0.0,10
11724254,4,1121,1,1456,165786,1278,5,22.5,0,0.0,5
13678471,4,1245,1,1118,268183,1216,2,16.76,0,0.0,2
70186833,9,1914,1,2070,1182564,43066,1,9.63,0,0.0,1
56155463,8,1315,1,2152,340030,35309,5,31.25,0,0.0,5
32318539,5,4051,1,1106,1641260,43200,2,36.48,0,0.0,2
4937667,3,1473,4,4907,1148067,43188,4,58.8,0,0.0,4
46146494,7,1340,1,1264,543112,1250,1,7.64,0,0.0,1
69009721,9,1614,1,1131,2181134,1230,1,16.67,0,0.0,1
62778655,8,3213,1,2807,4750511,37361,2,12.5,0,0.0,2
57731025,8,1463,1,1131,130008,43204,4,30.56,0,0.0,4
26269564,5,1437,1,1102,193195,43118,8,79.28,0,0.0,8
65914292,9,1235,1,1101,86831,34868,5,15.1,0,0.0,5
55181968,8,1221,1,4425,60341,43064,2,16.3,0,0.0,2
51103942,7,2057,1,1155,2276201,1220,2,15.28,0,0.0,2
30426994,5,2055,1,2081,4246958,48019,1,40.74,0,0.0,1
7996620,3,2019,1,1225,2200472,3919,5,22.9,0,0.0,5
22757445,5,1122,1,1459,603337,1212,3,25.14,0,0.0,3
41744105,6,2629,1,4552,4418359,4280,5,30.0,0,0.0,5
57517896,8,1445,1,1152,1626339,43251,5,52.35,0,0.0,5
23094188,5,1130,1,1418,631014,1284,12,36.24,0,0.0,12
24895187,5,1315,1,1274,97600,1238,2,19.66,0,0.0,2
53747101,8,1119,1,1251,1811237,1212,5,41.9,0,0.0,5
44521382,7,1218,1,1606,18170,323,1,8.15,0,0.0,1
54495879,8,1140,1,1205,354862,35651,2,15.0,0,0.0,2
32270605,5,4049,1,1253,4420637,43206,5,22.5,0,0.0,5
17488361,4,1656,1,1106,88984,40217,1,8.98,0,0.0,1
26060758,5,1419,1,1193,1110596,41843,3,20.58,0,0.0,3
54099782,8,1124,1,1026,184264,1109,1,15.01,0,0.0,1
25930213,5,1384,1,1214,379763,1125,5,48.0,0,0.0,5
22853371,5,1123,1,1461,1288514,972,1,18.98,0,0.0,1
12091612,4,1126,1,1452,2103561,1220,1,7.64,0,0.0,1
7383963,3,1963,1,2802,1363433,30575,1,6.25,0,0.0,1
23959681,5,1222,1,1624,1268709,9217,2,18.0,0,0.0,2
35250067,6,1312,1,1012,71381,48077,3,42.78,0,0.0,3
15047307,4,1374,4,6606,6128446,3270,4,47.64,0,0.0,4
52766481,7,4041,1,1260,8077491,972,1,18.98,0,0.0,1
36374263,6,1386,4,6613,1894572,40985,10,74.0,0,0.0,10
16996457,4,1622,1,1265,4499625,1220,1,7.64,0,0.0,1
60778056,8,2021,1,1215,205132,1240,8,67.04,0,0.0,8
71564627,9,2034,1,2879,4384858,43065,1,6.76,0,0.0,1
4928826,3,1472,4,4919,2223785,37006,18,153.0,0,0.0,18
42015677,6,3215,1,2150,316778,32940,1,7.78,0,0.0,1
61627289,8,2071,1,1054,1909196,2233,9,179.46,0,0.0,9
22030240,4,23719,1,1278,938508,1182,2,27.88,0,0.0,2
9623910,3,2237,1,4103,1387402,72,2,7.4,0,0.0,2
45158111,7,1237,1,1272,5962709,35651,1,7.5,0,0.0,1
506555,3,1120,1,4410,2082518,43215,7,70.98,0,0.0,7
46657480,7,1382,4,6616,38054,31513,5,54.8,0,0.0,5
24630287,5,1279,8,3419,886664,32393,16,48.48,0,0.0,16
20728945,4,2263,1,1021,3972162,2665,5,84.0,0,0.0,5
12362520,4,1139,7,3314,1840752,30531,8,62.24,0,0.0,8
52401947,7,3214,1,2158,559947,31507,5,31.25,0,0.0,5
13681286,4,1245,1,1121,1458185,9217,2,18.0,0,0.0,2
14844110,4,1349,1,1031,396952,46772,4,35.68,0,0.0,4
24883537,5,1315,1,1260,4203395,1250,3,22.92,0,0.0,3
52562934,7,4010,1,1256,4236703,43201,1,9.83,0,0.0,1
67234690,9,1347,1,2154,4418551,30552,4,21.52,0,0.0,4
64597413,9,1126,1,1209,1370322,1212,2,16.76,0,0.0,2
23961096,5,1222,1,1626,46975,4259,1,12.59,0,0.0,1
54379175,8,1137,1,1250,4598103,48417,1,4.58,0,0.0,1
70694846,9,2012,1,1191,4178054,1284,5,15.1,0,0.0,5
31944088,5,4010,1,1189,1964971,43220,1,18.98,0,0.0,1
43329903,7,1119,1,1056,58943,693,2,19.2,0,0.0,2
70530826,9,1963,1,1223,613513,41938,3,29.73,0,0.0,3
55391604,8,1227,1,1263,13189,3631,1,16.35,0,0.0,1
38319012,6,1631,1,1031,1601483,47840,4,32.0,0,0.0,4
41547869,6,2239,1,2821,4663575,3333,2,20.28,0,0.0,2
41477167,6,2237,1,1249,1035127,1250,1,7.64,1,7.64,0
71495462,9,2032,1,2856,582399,31467,1,9.99,0,0.0,1
14037248,4,1315,1,1065,348915,1146,12,256.68,0,0.0,12
27938738,5,1631,1,1248,4324683,1250,4,30.56,0,0.0,4
73227908,9,3214,1,2134,4412638,35305,11,68.75,0,0.0,11
72162821,9,2083,4,6605,8343642,31719,10,74.8,0,0.0,10
45723960,7,1330,1,1157,360951,1240,3,25.14,0,0.0,3
8499682,3,2036,1,1261,588104,2233,1,19.94,0,0.0,1
64119677,9,1118,1,1417,439310,1220,4,30.56,0,0.0,4
55435872,8,1232,1,1017,240177,35727,6,57.6,0,0.0,6
66615847,9,1330,1,1260,4450402,35651,2,15.0,0,0.0,2
19067267,4,2021,1,2833,717569,31310,3,18.75,0,0.0,3
43222474,7,1117,1,1087,672701,1109,1,15.01,0,0.0,1
7499545,3,2012,1,1057,118895,4767,2,29.58,0,0.0,2
14504512,4,1339,1,1202,331965,2425,25,112.5,0,0.0,25
43903168,7,1130,1,1025,324208,31690,3,44.37,0,0.0,3
71862577,9,2055,1,1164,870993,972,2,37.96,0,0.0,2
28745170,5,1945,1,1264,4683405,1240,2,16.76,0,0.0,2
20367024,4,2229,1,1208,4369255,1240,1,8.38,0,0.0,1
9522230,3,2234,1,1237,4337172,34868,5,15.1,0,0.0,5
59983398,8,1954,1,2838,556241,30532,8,62.24,0,0.0,8
74060674,9,23719,1,1285,4370382,41843,6,41.16,0,0.0,6
73985533,9,22414,1,2819,4414032,43285,6,31.68,0,0.0,6
53883214,8,1121,1,1437,1127471,1064,0,0.0,2,33.34,0
39475303,6,2011,4,6623,2347686,41938,6,61.26,0,0.0,6
5902913,3,1620,1,1245,4422345,33191,1,37.26,1,37.26,0
71898566,9,2055,1,2061,2002959,5380,2,14.82,0,0.0,2
74051491,9,23719,1,1166,312479,1230,1,16.67,0,0.0,1
2325156,3,1235,1,2101,87198,31310,10,62.5,0,0.0,10
48867086,7,1635,1,2854,1970842,35305,4,25.0,0,0.0,4
52373406,7,3213,1,4419,26870,43067,4,38.52,0,0.0,4
35301861,6,1312,1,2152,302987,31507,3,18.75,0,0.0,3
16546589,4,1593,2,1515,4700231,34210,56,1331.68,24,570.72,32
47768164,7,1546,1,1216,4738339,1687,1,18.98,0,0.0,1
56284129,8,1332,1,2152,8051176,35305,4,25.0,0,0.0,4
66901493,9,1337,1,1235,1814987,41843,15,102.9,0,0.0,15
5428576,3,1583,4,6602,42527,32393,10,36.0,0,0.0,10
